Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Rio Grande do Norte;Potiguar;7-CAM-1271-RN;7CAM1271RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;5,6357;0,0000;5,6357;0,0009;0,0000;0,0009;0,02400;81,8989;;;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-PQO-2-RN;PQO-2;PERIQUITO;Phoenix Óleo & Gás;486100080052004;2023/02;3,9118;0,0000;3,9118;0,7915;0,0000;0,7915;22,16100;58,7298;Estação Coletora de Periquito (POT-T-790);INSTALACAO EMB/DESEMB;672;2015/07;Periquito;34,3;< 270ºC;35.6%;270ºC a 458ºC;33.7%;> 458ºC;30.7%;96,0202;0,6283;0,0956;0,0541;0,0676;0,0612;0,0821;0,4833;0;0;0;0;0;0;2,5076;0;2,18581;549,82609;36933,5602;08/04/2023
Sergipe;Sergipe;7-CP-1866D-SE;7CP1866DSE;CARMÓPOLIS;Carmo;480000038479714;2023/02;24,4049;0,0000;24,4049;0,0121;0,0000;0,0121;0,33900;374,8318;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;672;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1154-RN;7CAM1154RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;6,1274;0,0000;6,1274;0,0010;0,0000;0,0010;0,02600;374,5261;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;630;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1018-RN;7CAM1018RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;10,4622;0,0000;10,4622;0,0017;0,0000;0,0017;0,04600;49,5871;;;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Sergipe;Sergipe;7-RO-699-SE;7RO699SE;RIACHUELO;Carmo;480000038609782;2023/02;25,3381;0,0000;25,3381;0,1087;0,0000;0,1087;3,04400;0,0000;Estação Coletora deTreme;INSTALACAO EMB/DESEMB;671;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-382-RN;7CAM 0382  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;6,7501;0,0000;6,7501;0,0011;0,0000;0,0011;0,02900;154,4245;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;662;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-PTS-17-RN;7PTS17RN;PINTASSILGO;Petrobras;486100039012000A;2023/02;0,5890;0,0000;0,5890;0,0025;0,0000;0,0025;0,07000;10,9959;Estação Coletora de Pintassilgo;INSTALACAO EMB/DESEMB;646;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1273D-RN;7CAM1273DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;3,9606;0,0000;3,9606;0,0006;0,0000;0,0006;0,01700;89,3207;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-PQO-3-RN;PQO-3;PERIQUITO;Phoenix Óleo & Gás;486100080052004;2023/02;1,7868;0,0000;1,7868;0,0159;0,0000;0,0159;0,44600;6,1420;Estação Coletora de Periquito (POT-T-790);INSTALACAO EMB/DESEMB;672;2015/07;Periquito;34,3;< 270ºC;35.6%;270ºC a 458ºC;33.7%;> 458ºC;30.7%;96,0202;0,6283;0,0956;0,0541;0,0676;0,0612;0,0821;0,4833;0;0;0;0;0;0;2,5076;0;2,18581;549,82609;36933,5602;08/04/2023
Sergipe;Sergipe;7-CP-976-SE;7CP  0976  SE;CARMÓPOLIS;Carmo;480000038479714;2023/02;12,9125;0,0000;12,9125;0,0610;0,0000;0,0610;1,70700;642,5430;Estação Coletora de Oiteirinhos I;INSTALACAO EMB/DESEMB;658;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1162-RN;7CAM1162RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;2,9005;0,0000;2,9005;0,0005;0,0000;0,0005;0,01200;244,6653;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;438;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1347D-RN;7CAM1347DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;8,8877;0,0000;8,8877;0,0014;0,0000;0,0014;0,03900;1.163,7344;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;3-REP-15-RN;3REP 0015  RN;BENFICA;Petrobras;4861000400398;2023/02;3,3230;0,0000;3,3230;0,0097;0,0000;0,0097;0,26700;202,4649;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-AP-94-RN;7AP  0094  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;3,3096;0,0000;3,3096;0,0005;0,0000;0,0005;0,01400;11,6566;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-PTS-14-RN;7PTS14RN;PINTASSILGO;Petrobras;486100039012000A;2023/02;1,4076;0,0000;1,4076;0,0060;0,0000;0,0060;0,16700;36,4427;Estação Coletora Central de Canto do Amaro;INSTALACAO EMB/DESEMB;351;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1329-RN;7CAM1329RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;4,4343;0,0000;4,4343;0,0007;0,0000;0,0007;0,01900;44,8376;;;658;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Bahia;Recôncavo;7-MG-181-BA;7MG  0181  BA;MIRANGA;SPE Miranga;480000036739735;2023/02;58,9259;0,0000;58,9259;0,9283;0,0000;0,9283;25,98600;783,8970;Est. A de Miranga;INSTALACAO EMB/DESEMB;672;2023/02;Miranga ECOL-B;36,4;< 210ºC;22.63%;210ºC a 500ºC;21.27%;> 500ºC;56.1%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;08/04/2023
Sergipe;Sergipe;7-CP-25-SE;7CP  0025  SE;CARMÓPOLIS;Carmo;480000038479714;2023/02;2,6249;0,0000;2,6249;0,0013;0,0000;0,0013;0,03700;313,3233;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;651;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1156-RN;7CAM1156RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;11,7592;0,0000;11,7592;0,0019;0,0000;0,0019;0,05100;7,0412;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;666;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1099D-RN;7CAM1099DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;2,0565;0,0000;2,0565;0,0003;0,0000;0,0003;0,00800;8,0193;;;250;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;1-BVS-3-RN;1BVS 0003  RN;BENFICA;Petrobras;4861000400398;2023/02;2,3989;0,0000;2,3989;0,0082;0,0000;0,0082;0,22500;401,9503;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-387-RN;7CAM 0387  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;0,7579;0,0000;0,7579;0,0001;0,0000;0,0001;0,00200;9,6944;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;641;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-PTS-10-RN;7PTS10RN;PINTASSILGO;Petrobras;486100039012000A;2023/02;15,8407;0,0000;15,8407;0,0670;0,0000;0,0670;1,87600;319,9999;Estação Coletora Central de Canto do Amaro;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1401-RN;7CAM1401RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;9,1056;0,0000;9,1056;0,1830;0,0000;0,1830;5,05500;48,4239;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;662;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Bahia;Recôncavo;7-MG-177-BA;7MG  0177  BA;MIRANGA;SPE Miranga;480000036739735;2023/02;26,2928;0,0000;26,2928;0,4409;0,0000;0,4409;12,34200;619,9273;Est. A de Miranga;INSTALACAO EMB/DESEMB;672;2023/02;Miranga ECOL-B;36,4;< 210ºC;22.63%;210ºC a 500ºC;21.27%;> 500ºC;56.1%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1679D-RN;7ET1679DRN;ESTREITO;Petrobras;480000037939797;2023/02;1,1443;0,0000;1,1443;0,0005;0,0000;0,0005;0,01300;295,9203;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;649;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1235-RN;7CAM1235RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;7,8879;0,0000;7,8879;0,0013;0,0000;0,0013;0,03400;13,9989;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;3-CAM-3-RN;3CAM 0003  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;5,3668;0,0000;5,3668;0,0009;0,0000;0,0009;0,02300;300,3310;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;665;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-REP-59-RN;7REP 0059  RN;BENFICA;Petrobras;4861000400398;2023/02;7,6439;0,0000;7,6439;0,0273;0,0000;0,0273;0,75400;954,5310;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;650;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-388-RN;7CAM 0388  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;22,0276;0,0000;22,0276;0,0035;0,0000;0,0035;0,09600;2.796,8148;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-PTS-6-RN;7PTS6RN;PINTASSILGO;Petrobras;486100039012000A;2023/02;20,4776;0,0000;20,4776;0,0684;0,0000;0,0684;1,91600;148,5817;Estação Coletora de Pintassilgo;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Espírito Santo;Espírito Santo;7-FSR-61-ES;7FSR61ES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2023/02;100,1958;0,0000;100,1958;2,7344;0,0000;2,7344;69,39400;129,2601;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;582;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;89,54;6,09;1,56;0,5;0,94;0,24;0,27;0,08;0,17;0,04;0;0;0;0;0,5;0,07;2,11793;542,18436;39296,0605;08/04/2023
Bahia;Recôncavo;7-MG-174-BA;7MG  0174  BA;MIRANGA;SPE Miranga;480000036739735;2023/02;10,4972;0,0000;10,4972;0,3060;0,0000;0,3060;8,56500;5,5761;Est. D de Miranga;INSTALACAO EMB/DESEMB;653;2023/02;Miranga ECOL-B;36,4;< 210ºC;22.63%;210ºC a 500ºC;21.27%;> 500ºC;56.1%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1615-RN;7ET1615RN;ESTREITO;Petrobras;480000037939797;2023/02;1,6210;0,0000;1,6210;0,0007;0,0000;0,0007;0,01900;401,2263;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1176-RN;7CAM1176RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;6,3006;0,0000;6,3006;0,0010;0,0000;0,0010;0,02700;108,9334;;;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-AP-121-RN;7AP  0121  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;0,8543;0,0000;0,8543;0,0001;0,0000;0,0001;0,00300;66,6536;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-REP-49-RN;7REP 0049  RN;BENFICA;Petrobras;4861000400398;2023/02;5,6134;0,0000;5,6134;0,0219;0,0000;0,0219;0,60300;629,8611;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;576;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-AP-99-RN;7AP  0099  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;7,8086;0,0000;7,8086;0,0013;0,0000;0,0013;0,03400;143,1505;;;588;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Bahia;Recôncavo;1-RQ-1-BA;1RQ  0001  BA;BOM LUGAR;Alvopetro;48610009285200513;2023/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;76,645;10,0962;6,6681;1,6809;2,8088;0;0;0,0221;0;0;0;0;0;0;1,4818;0,5971;2,07025;536,50932;40128,4109;08/04/2023
Espírito Santo;Espírito Santo;7-FSR-38-ES;7FSR38ES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2023/02;56,0312;0,0000;56,0312;0,2333;0,0000;0,2333;5,91900;221,4878;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;584;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;89,54;6,09;1,56;0,5;0,94;0,24;0,27;0,08;0,17;0,04;0;0;0;0;0,5;0,07;2,11793;542,18436;39296,0605;08/04/2023
Bahia;Recôncavo;7-MG-161-BA;7MG  0161  BA;MIRANGA;SPE Miranga;480000036739735;2023/02;17,0470;0,0000;17,0470;0,5740;0,0000;0,5740;16,06900;290,1040;Est. C de Miranga;INSTALACAO EMB/DESEMB;672;2023/02;Miranga ECOL-B;36,4;< 210ºC;22.63%;210ºC a 500ºC;21.27%;> 500ºC;56.1%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1616D-RN;7ET1616DRN;ESTREITO;Petrobras;480000037939797;2023/02;1,7349;0,0000;1,7349;0,0007;0,0000;0,0007;0,02000;169,1599;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-1175-RN;7CAM1175RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;12,1584;0,0000;12,1584;0,0019;0,0000;0,0019;0,05300;125,1636;;;668;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-480D-RN;7CAM 0480D RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;0,0562;0,0000;0,0562;0,0000;0,0000;0,0000;0,00000;1,7027;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;64;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-REP-47-RN;7REP 0047  RN;BENFICA;Petrobras;4861000400398;2023/02;11,6786;0,0000;11,6786;0,0395;0,0000;0,0395;1,09200;2.103,2934;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;666;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-CJ-15-RN;7CJ  0015  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;2,1374;0,0000;2,1374;0,0004;0,0000;0,0004;0,00900;28,3789;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Bahia;Recôncavo;1-BL-1-BA;1BL  0001  BA;BOM LUGAR;Alvopetro;48610009285200513;2023/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;76,645;10,0962;6,6681;1,6809;2,8088;0;0;0,0221;0;0;0;0;0;0;1,4818;0,5971;2,07025;536,50932;40128,4109;08/04/2023
Espírito Santo;Espírito Santo;6-BRSA-1090A-ES;6FSR53AES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2023/02;12,0502;0,0000;12,0502;0,1990;0,0000;0,1990;5,05000;27,7143;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;563;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;89,54;6,09;1,56;0,5;0,94;0,24;0,27;0,08;0,17;0,04;0;0;0;0;0,5;0,07;2,11793;542,18436;39296,0605;08/04/2023
Bahia;Recôncavo;7-MG-154D-BA;7MG  0154D BA;MIRANGA;SPE Miranga;480000036739735;2023/02;0,0000;0,0000;0,0000;0,0000;2,0312;2,0312;56,86100;0,0000;Est. de Gás Não Associado (EGNA);INSTALACAO EMB/DESEMB;672;2023/02;Miranga ECOL-B;36,4;< 210ºC;22.63%;210ºC a 500ºC;21.27%;> 500ºC;56.1%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;08/04/2023
