UF;Bacia;Exploração;Nome_ANP;Campo;Operador;Período;Petróleo_(bbl/dia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-180D-BA;TAQUIPE;Petrobras;2023/01;6,0607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1165-RN;ESTREITO;Petrobras;2023/01;0,5809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;8-DJ-874H-BA;DOM JOÃO;3R Candeias  S.A.;2023/01;60,199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-176-RN;ESTREITO;Petrobras;2023/01;1,2894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-JA-16-BA;JACUÍPE;SPE Miranga;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1221-RN;ESTREITO;Petrobras;2023/01;0,8481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SCR-162D-RN;SALINA CRISTAL;3R Macau;2023/01;1,3986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-31-BA;MIRANGA;SPE Miranga;2023/01;10,3549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-217D-BA;TAQUIPE;Petrobras;2023/01;5,4243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1199-RN;ESTREITO;Petrobras;2023/01;30,8219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-2-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;6,3702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1163-RN;ESTREITO;Petrobras;2023/01;10,868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-JA-15-BA;JACUÍPE;SPE Miranga;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1225-RN;ESTREITO;Petrobras;2023/01;10,7639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SCR-43D-RN;SALINA CRISTAL;3R Macau;2023/01;8,0589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-28-BA;MIRANGA;SPE Miranga;2023/01;70,9107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-185-BA;TAQUIPE;Petrobras;2023/01;1,9182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-42D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;13,5071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-1-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;12,9785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1198-RN;ESTREITO;Petrobras;2023/01;0,6988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-JA-14-BA;JACUÍPE;SPE Miranga;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1196-RN;ESTREITO;Petrobras;2023/01;7,5291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SCR-59-RN;SALINA CRISTAL;3R Macau;2023/01;2,7795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;3-MG-13-BA;MIRANGA;SPE Miranga;2023/01;1,067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-187D-BA;TAQUIPE;Petrobras;2023/01;2,7764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-43D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;26,1924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;3-STAR-29-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;12,8491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1096-RN;ESTREITO;Petrobras;2023/01;0,9843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;1-OGX-110-MA;GAVIÃO PRETO;Eneva;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1093D-RN;ESTREITO;Petrobras;2023/01;1,9375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SCR-5-RN;SALINA CRISTAL;3R Macau;2023/01;3,3435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;3-MG-2-BA;MIRANGA;SPE Miranga;2023/01;99,2242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-189D-BA;TAQUIPE;Petrobras;2023/01;4,1044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-44D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;16,0268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;3-STAR-14-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1478-RN;ESTREITO;Petrobras;2023/01;2,7602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GVP-6-MA;GAVIÃO PRETO;Eneva;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1213-RN;ESTREITO;Petrobras;2023/01;1,1819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-7-RN;ANGICO;Potiguar E&P S.A.;2023/01;9,1594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-383-BA;MIRANGA;SPE Miranga;2023/01;12,062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-194D-BA;TAQUIPE;Petrobras;2023/01;4,8914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-47D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;26,414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-8-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;18,3212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1474-RN;ESTREITO;Petrobras;2023/01;5,493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GVP-8D-MA;GAVIÃO PRETO;Eneva;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1222D-RN;ESTREITO;Petrobras;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-4-RN;ANGICO;Potiguar E&P S.A.;2023/01;15,3686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-181-BA;MIRANGA;SPE Miranga;2023/01;66,6413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-195D-BA;TAQUIPE;Petrobras;2023/01;0,5517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-48-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;0,9869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;1-WW-1-BA;TICO-TICO;Nova Petróleo;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-13-RN;ESTREITO;Petrobras;2023/01;1,7967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;3-BRSA-833DPA-SE;MATO GROSSO;Carmo;2023/01;3,7157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-362-RN;ESTREITO;Petrobras;2023/01;1,4221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;1-BB-3-BA;BIRIBA;SPE Miranga;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-183-BA;MIRANGA;SPE Miranga;2023/01;6,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-199D-BA;TAQUIPE;Petrobras;2023/01;6,3553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-50-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;15,8331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;1-STAR-11-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;11,5223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-23-RN;ESTREITO;Petrobras;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-65-SE;MATO GROSSO;Carmo;2023/01;10,325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;1-BRSA-470D-BA;GUANAMBI;3R Candeias  S.A.;2023/01;39,3344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;1-BRSA-7-RN;ANGICO;Petrobras;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-69-BA;MIRANGA;SPE Miranga;2023/01;5,3808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-201-BA;TAQUIPE;Petrobras;2023/01;9,6626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-51-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;0,5182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-19-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;17,6005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-52-RN;ESTREITO;Petrobras;2023/01;7,8759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-93D-SE;MATO GROSSO;Carmo;2023/01;19,9125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-272-SE;RIACHUELO;Carmo;2023/01;3,1847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;1-STAR-11-RN;ANGICO;Potiguar E&P S.A.;2023/01;10,3822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-213-BA;MIRANGA;SPE Miranga;2023/01;65,4136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-206D-BA;TAQUIPE;Petrobras;2023/01;5,4634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-52-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;0,6004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-17-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;31,2577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-53-RN;ESTREITO;Petrobras;2023/01;2,9296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-104D-SE;MATO GROSSO;Carmo;2023/01;16,9626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-692-SE;RIACHUELO;Carmo;2023/01;5,4681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;8-SDM-3-RN;ANGICO;Potiguar E&P S.A.;2023/01;19,8985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-372-BA;MIRANGA;SPE Miranga;2023/01;60,9986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-218D-BA;TAQUIPE;Petrobras;2023/01;28,2766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-53D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;21,135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-15-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;43,9575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-61-RN;ESTREITO;Petrobras;2023/01;1,2533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-19-SE;MATO GROSSO;Carmo;2023/01;22,0417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-703-SE;RIACHUELO;Carmo;2023/01;5,5056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-20-RN;ANGICO;Potiguar E&P S.A.;2023/01;2,3875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-193-BA;MIRANGA;SPE Miranga;2023/01;71,4819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;3-BRSA-1177D-BA;TAQUIPE;Petrobras;2023/01;12,1592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-54-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;29,8585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-14-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;23,897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-89-RN;ESTREITO;Petrobras;2023/01;3,4026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-33-SE;MATO GROSSO;Carmo;2023/01;33,1877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-353-SE;RIACHUELO;Carmo;2023/01;4,7419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-19-RN;ANGICO;Potiguar E&P S.A.;2023/01;16,1104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-361-BA;MIRANGA;SPE Miranga;2023/01;22,3418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-152-BA;TAQUIPE;Petrobras;2023/01;3,3521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-63-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;0,784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-13-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;6,2348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-199-RN;ESTREITO;Petrobras;2023/01;4,7277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;8-MG-110D-SE;MATO GROSSO;Carmo;2023/01;24,9403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-531D-SE;RIACHUELO;Carmo;2023/01;2,3719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-17-RN;ANGICO;Potiguar E&P S.A.;2023/01;29,1295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-354-BA;MIRANGA;SPE Miranga;2023/01;5,4815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-184-BA;TAQUIPE;Petrobras;2023/01;4,4714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-56-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;8,3685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-12-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;15,2678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-788D-RN;ESTREITO;Petrobras;2023/01;5,768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-61-SE;MATO GROSSO;Carmo;2023/01;12,0472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-582-SE;RIACHUELO;Carmo;2023/01;4,0803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-14-RN;ANGICO;Potiguar E&P S.A.;2023/01;21,5272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-334-BA;MIRANGA;SPE Miranga;2023/01;14,4451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-151-BA;TAQUIPE;Petrobras;2023/01;6,0413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-57-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;3,319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;8-SDM-11-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;8,7463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-806-RN;ESTREITO;Petrobras;2023/01;5,4139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;1-BRSA-698-SE;MATO GROSSO;Carmo;2023/01;25,4952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-580D-SE;RIACHUELO;Carmo;2023/01;4,0663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-13-RN;ANGICO;Potiguar E&P S.A.;2023/01;5,7673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-MG-323-BA;MIRANGA;SPE Miranga;2023/01;8,7367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-145-BA;TAQUIPE;Petrobras;2023/01;1,0942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-58D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;17,1499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-10-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;10,8966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-FAL-143DA-ES;FAZENDA ALEGRE;Petrobras;2023/01;8,3387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-63-SE;MATO GROSSO;Carmo;2023/01;25,075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-24-SE;RIACHUELO;Carmo;2023/01;4,7289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-12-RN;ANGICO;Potiguar E&P S.A.;2023/01;14,164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-GMS-11-RN;GUAMARÉ;Petrobras;2023/01;98,5514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-TQ-138-BA;TAQUIPE;Petrobras;2023/01;1,2269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-41D-ES;INHAMBU;Seacrest SPE Cricaré;2023/01;28,9981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-9-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;25,3171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-FAL-105D-ES;FAZENDA ALEGRE;Petrobras;2023/01;15,6998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-27-SE;MATO GROSSO;Carmo;2023/01;20,6501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-111-SE;RIACHUELO;Carmo;2023/01;0,0659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-10-RN;ANGICO;Potiguar E&P S.A.;2023/01;9,8557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-GMS-4-RN;GUAMARÉ;Petrobras;2023/01;10,4614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-48-BA;TAQUIPE;PetroRecôncavo;2023/01;0,852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-664-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/01;8,4645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-20-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;2,5597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-FAL-104D-ES;FAZENDA ALEGRE;Petrobras;2023/01;10,3055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-MG-41-SE;MATO GROSSO;Carmo;2023/01;9,5698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-RO-682D-SE;RIACHUELO;Carmo;2023/01;3,1703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-15-RN;ANGICO;Potiguar E&P S.A.;2023/01;40,9599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-GMR-116-RN;GUAMARÉ;Petrobras;2023/01;6,021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-RO-110D-BA;REMANSO;PetroRecôncavo;2023/01;11,4318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-668-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/01;3,9303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-7-RN;JANDUÍ;Potiguar E&P S.A.;2023/01;10,0268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-FAL-101D-ES;FAZENDA ALEGRE;Petrobras;2023/01;12,7833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;1-BRSA-574-SE;MATO GROSSO;Carmo;2023/01;32,0237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-881D-RN;ESTREITO;Petrobras;2023/01;8,1812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SDM-8-RN;ANGICO;Potiguar E&P S.A.;2023/01;17,0294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
